"Sat: Feb 24","Two Friends","big room house","Social Hall (San Francisco)","8pm-11pm","$18-21","21+","Goldenvoice","http://axs.com/events/347380/two-friends-tickets","https://www.facebook.com/events/559041251111313/","43155.8333333333"
"Sat: Feb 24","5Lowershop + Thought Society: Party Sewer, A Mutated Dance Party w/Amandroid, Chakra Fvcker, Foxdye, Heartworm, Nick Drexler, Riflefeet, rRhexis, Yakub","techno, experimental, breakcore, chiptune, hardcore, drum and bass, jungle, juke, footwork","TBA (East Bay)","9pm-5am","","","Thought Society, 5lowershop","https://www.facebook.com/events/1529911607134704/","","43155.875"
"Sat: Feb 24","Walker & Royce w/Ney and Miss Mak","tech house, techno","Halcyon (San Francisco)","10pm","$5-20","21+","","http://ticketf.ly/2Dm28i0","https://www.facebook.com/events/207726366443893/","43155.9166666667"
"Sat: Feb 24","Opel Sweet 16 Anniversary w Crystal Method & DJ Dan","funky house, tech house, electro house, breaks","The Great Northern (San Francisco)","10pm-3:30am","$15-20","21+","Opel Productions","https://www.ticketfly.com/event/1624416","https://www.facebook.com/events/500482920352229/","43155.9166666667"
"Sat: Feb 24","Keys N Krates (Live)","electro house, dubstep","1015 Folsom (San Francisco)","10pm-4am","$20","21+","1015 Folsom","http://knk1015-fbe.eventbrite.com/","https://www.facebook.com/events/1958219021101846/","43155.9166666667"
"Sat: Feb 24","Polyglamorous 3 Year Anniversary - Octo Octa","house, techno","F8 1192 Folsom (San Francisco)","10pm-4am","","21+","Polyglamorous","https://www.facebook.com/events/514800952234449/","","43155.9166666667"
"Sat: Feb 24","SET w/ Guy J","tech house, progressive house","Audio San Francisco","10pm-4am","$10-34.21","21+","Set SF","https://www.eventbrite.com/e/set-with-guy-j-at-audio-tickets-41489782055","","43155.9166666667"
"Thu: Mar 1","Intersection Returns","techno, house","The STUD (San Francisco)","10pm","","21+","Intersection","https://www.facebook.com/events/184437125472989/","","43160.9166666667"
"Fri: Mar 2","Above & Beyond","trance","Bill Graham Civic Auditorium (San Francisco)","8pm","$59.5","18+","","https://www.ticketmaster.com/event/1C00535149B6994E","","43161.8333333333"
"Fri: Mar 2","Blackgummy w/Attlas, Monstergetdown","progressive house, tech house, electro house","The Independent (San Francisco)","8:30pm","$15 pre/$18","21+","","http://www.ticketfly.com/purchase/event/1609221?utm_medium=946393","","43161.8541666667"
"Fri: Mar 2","3Lau, Throttle","big room house","The Regency Ballroom (San Francisco)","9pm","$25-30","18+","Goldenvoice","https://www.axs.com/events/346590/3lau-tickets","https://www.facebook.com/events/141078296653944/","43161.875"
"Fri: Mar 2","Mark Knight","tech house, techno","Audio Nightclub","9:30pm-2am","$20-28.28","21+","Select Entertainment","https://www.eventbrite.com/e/select-entertainment-presents-mark-knight-audio-sf-3218-tickets-41055946441","","43161.8958333333"
"Fri: Mar 2","Opulent Temple W. Infected Mushroom (live PA & DJ set)","psytrance, electro house, glitch","The Midway (San Francisco) (San Francisco)","9:30pm-3:30am","$30-39","21+","The Midway SF, Syd Gris, Opulent Temple","http://www.themidwaysf.com/event/1625893","https://www.facebook.com/events/417075638728892/","43161.8958333333"
"Fri: Mar 2","Amelie Lens, U-Srd","techno","Halcyon (San Francisco)","10pm","$5-20","21+","","http://ticketf.ly/2B748or","https://www.facebook.com/events/142291446397627/","43161.9166666667"
"Fri: Mar 2","SET w/ Pig & Dan, Luigi Madonna","techno, tech house","The Great Northern (San Francisco)","10pm","$10 b4 11pm/$15-20","21+","Set","http://ticketf.ly/2D0Q4mh","https://www.facebook.com/events/126956288107960/","43161.9166666667"
"Fri: Mar 2","Chem Club w/ Florian Kupfer, Privacy","techno, house, electro, ambient","F8 1192 Folsom (San Francisco)","10pm-4am","$10-15","21+","The Shuffle Co-Op","http://www.residentadvisor.net/events/1061215","https://www.facebook.com/events/1971739426411872/","43161.9166666667"
"Sat: Mar 3","Cut Chemist","hip-hop, trip-hop","Cornerstone (Berkeley)","7:30pm","$18 pre / $22","All ages","","http://www.ticketfly.com/purchase/event/1624436?utm_medium=946393","","43162.8125"
"Sat: Mar 3","Above & Beyond","trance, progressive house","Bill Graham Civic Auditorium (San Francisco)","8pm","$59.5","18+","","https://www.ticketmaster.com/event/1C00535149B89950?irgwc=1&clickid=xu2yOZSM3y9gRVhxgOUAxycbUkmWfOysEUR%3ATw0&camefrom=CFC_BUYAT_254533&impradid=254533&REFERRAL_ID=tmfeedbuyat254533&wt.mc_id=aff_BUYAT_254533&utm_source=254533-EDM%20Train%20LLC&impradname=EDM%20Train%20LLC&utm_medium=affiliate","","43162.8333333333"
"Sun: Mar 4","A Tribute For Nujabes w/ Shing02 & The Chee-Choos Feat. Cise Starr, Spin Master A-1 & Chily-T","hip-hop","The Regency Ballroom (San Francisco)","8pm","$25-28","All ages","Goldenvoice-SF","http://axs.com/events/347572/a-tribute-for-nujabes-with-shing02-the-chee-choos-feat-cise-starr-tickets","https://www.facebook.com/events/169432790325269/","43163.8333333333"
"Thu: Mar 8-Sun: Mar 11","Signal Flow 2018","experimental","Mills College (Oakland)","8pm","","","Mills College Music","https://www.facebook.com/events/1765378003771781/","","43167.8333333333"
"Thu: Mar 8-Sat: Mar 10","GTA's 3 Night Stand","big room house, electro house, trap","1015 Folsom (San Francisco)","10pm-3am","$45 3 nights","21+","1015 Folsom","https://www.eventbrite.com/e/gtas-3-night-stand-at-1015-folsom-tickets-42220120517","https://www.facebook.com/events/1941178679228828/","43167.9166666667"
"Fri: Mar 9","Metropolis 2018 w/Funtcase, Gentlemens Club, Ray Volpe, Krimer, Dr. Ozi, Subtronics, Sub Artillery, Cherney","dubstep","California Wedding Hall (Sacramento)","7pm-3am","$28","All ages","Torque Events","https://www.facebook.com/events/1953123934941685/","","43168.7916666667"
"Fri: Mar 9","Kassem Mosse, Tin Man, and Resom","techno","Public Works (San Francisco)","9:30pm-4am","$15-20","21+","As You Like It, Parameter","https://www.residentadvisor.net/events/1061203","https://www.facebook.com/events/953484928142984/","43168.8958333333"
"Sat: Mar 10","Santa Cruz Music Festival 2018 w/Mr. Carmack, Ghostface Killah, Mija, Com Truise, Clozee, Justin Jay, Sacha Robotti, Charlesthefirst","synthpop, disco, progressive house, tech house, funky house","Multiple Venues - Santa Cruz","12pm","$50-130","18+","Santa Cruz Music Festival","https://www.ticketfly.com/purchase/event/1602459","https://www.facebook.com/events/153480975289733/","43169.5"
"Sat: Mar 10","Steve Aoki, Desiigner","electro house, big room, trap, hip-hop, pop EDM","Bill Graham Civic Auditorium (San Francisco)","7pm","$39.50+","18+","","https://www.ticketmaster.com/event/1C005385496F56A0?irgwc=1&clickid=xu2yOZSM3y9gRVhxgOUAxycbUkmTDBQEEUR%3ATw0&camefrom=CFC_BUYAT_254533&impradid=254533&REFERRAL_ID=tmfeedbuyat254533&wt.mc_id=aff_BUYAT_254533&utm_source=254533-EDM%20Train%20LLC&impradname=EDM%20Train%20LLC&utm_medium=affiliate","","43169.7916666667"
"Sat: Mar 10","Kayzo Overload Tour w/4B, Dubloadz, Gammer, JSTJR","hardstyle, hardcore, trap, dubstep","City National Civic (San Jose)","8pm","$40+","18+","Trusted Ticket Exchange","https://www.facebook.com/events/797354233782350/","","43169.8333333333"
"Sat: Mar 10","DJ Jazzy Jeff X Miles Medina X J Espinosa","hip-hop, turntablism","The Great Northern (San Francisco)","9pm-3am","$20","21+","15Utah","https://www.facebook.com/events/141575759866075/","","43169.875"
"Sat: Mar 10","Breakbot (DJ Set)","funk, disco, house","Audio (San Francisco)","9:30pm-1am","$10-20","21+","Audio San Francisco","https://www.eventbrite.com/e/breakbot-dj-set-tickets-41249451219","https://www.facebook.com/events/2128667337362027/","43169.8958333333"
"Sat: Mar 10","Turbodrive: Spastik's 8th Rave Birthday: DJ Spastik, Michael Liu, Robert Pan (DJ Saphyre), Travis TranzAm, Anthony Adame (A.N.T.), Brenton Yama Shea, DILT vs Joshy Gee","techno, psytrance, hard trance, drum and bass, hardcore, tech house","TBA (East Bay)","10pm-5am","$15-20","","Psi-Fi Event Production","https://www.facebook.com/events/377842789329497/","","43169.9166666667"
"Tue: Mar 13","Eden, Verite","synthpop","The Regency Ballroom (San Francisco)","8pm","$20","All ages","Eden","http://axs.com/events/345933/eden-tickets","https://www.facebook.com/events/127229501299736/","43172.8333333333"
"Wed: Mar 14","Techno Therapy Sessions 003 w/Experimental Housewife, Roche, Lily Ackerman","techno","Vinyl Dreams (San Francisco)","5pm-8pm","Free","All ages","Vinyl Dreams","https://www.facebook.com/events/857509744413298/","","43173.7083333333"
"Fri: Mar 16","Marc Kate, Joel St. Julien, Selim X","experimental","Adobe Books & Arts Cooperative (San Francisco)","7:30pm-9:30pm","","All ages","Benjamin Ethan Tinker","https://www.facebook.com/events/141258833306063/","","43175.8125"
"Sat: Mar 17","Emancipator Ensemble","hip-hop, downtempo","The Regency Ballroom (San Francisco)","9pm","$25","18+","Goldenvoice-SF","http://axs.com/events/344936/emancipator-ensemble-tickets","https://www.facebook.com/events/1400889653357088/","43176.875"
"Sat: Mar 17","Vitalic (Live)","electro, techno, house, italo, disco","Mezzanine (San Francisco)","9pm","$20-25","21+","Future Perfect","https://www.eventbrite.com/e/vitalic-live-at-mezzanine-tickets-41260522333?aff=efbeventtix","https://www.facebook.com/events/1530959310354116/","43176.875"
"Sat: Mar 17","Heavy: Trap + Dirty South w/ Demetrius","trap, dirty south hip-hop","ERA Art Bar and Lounge (Oakland)","9pm-1:30am","Free w/RSVP b4 10:30pm","21+","","https://www.facebook.com/events/138729716774231/","","43176.875"
"Sat: Mar 17","Essaie Pas, Solar, Mozhgan, Layne, Justin Anastasi","deep house, tech house, funky house, techno","Monarch (San Francisco)","9:30pm-3am","$15","21+","We Are Monsters, VX","https://www.ticketfly.com/purchase/event/1624485?_ga=2.112317890.735317922.1516079501-1301844520.1515369822&__utma=1.60208678.1515369822.1515369822.1516079500.2&__utmb=1.1.10.1516079500&__utmc=1&__utmx=-&__utmz=1.1516079500.2.2.utmcsr=facebook.com|utmccn=(referral)|utmcmd=referral|utmcct=/&__utmv=-&__utmk=262451084","https://www.facebook.com/events/137005553648327/","43176.8958333333"
"Sat: Mar 17","Kyle Watson w/Daniel Davis, Nima G","tech house, funky house","Halcyon (San Francisco)","10pm","$5 b4 11/$10-20","21+","","http://ticketf.ly/2CVdNEA","https://www.facebook.com/events/1041212826021292/","43176.9166666667"
"Sat: Mar 17","Laserface: The Encore w/Gareth Emery","progressive house, trance","Bill Graham Civic Auditorium (San Francisco)","10pm-1am","$44.5","18+","","https://www.ticketmaster.com/event/1C005427338A4364","https://www.facebook.com/events/110814459672454/","43176.9166666667"
"Fri: Mar 23","Quinn XCII","synthpop, hip-hop, reggae","Mezzanine (San Francisco)","9pm","$20","21+","","https://www.ticketmaster.com/quinn-xcii-san-francisco-california-03-23-2018/event/1C00536AFF63768C?irgwc=1&clickid=xu2yOZSM3y9gRVhxgOUAxycbUkmV9aykEUR%253ATw0&camefrom=CFC_BUYAT_253158&impradid=253158&REFERRAL_ID=tmfeedbuyat253158&wt.mc_id=aff_BUYAT_253158&utm_source=253158-Facebook-%2520TM&impradname=Facebook-%2520TM&utm_medium=affiliate","https://www.facebook.com/events/159234021368273/","43182.875"
"Sat: Mar 24","Lane 8","melodic progressive house, deep house","The Warfield (San Francisco)","9pm","$25-45","18+","Lane 8","http://axs.com/events/344815/lane-8-tickets","https://www.facebook.com/events/1744653058902663/","43183.875"
"Sun: Mar 25","Lane 8","melodic progressive house, deep house","Ace Of Spades (Sacramento)","7pm","$20","All ages","","https://www.eventbrite.com/e/lane-8-ace-of-spades-tickets-39056696631","","43184.7916666667"
"Tue: Mar 27","OMD","synthpop","The Regency Ballroom (San Francisco)","8:30pm","$39.50-49.50","All ages","Goldenvoice-SF","http://axs.com/events/342641/omd-tickets","https://www.facebook.com/events/137895746820755/","43186.8541666667"
"Thu: Mar 29","Mura Masa (DJ Set)","trap, future bass","1015 Folsom (San Francisco)","10pm-2am","$20-25","21+","1015 Folsom","https://www.eventbrite.com/e/mura-masa-dj-set-at-1015-folsom-tickets-41097122600?aff=efbeventtix","https://www.facebook.com/events/1691325697586412/","43188.9166666667"
"Fri: Mar 30","Clean Bandit","deep house, UK garage","The Uc Theatre Taube Family Music Hall","7pm","$28","","","http://ticketf.ly/2xJ5pQV","https://www.facebook.com/events/623043404752428/","43189.7916666667"
"Fri: Mar 30","Oliver Heldens","big room house, bassline house","The Regency Ballroom (San Francisco)","10pm","$29.5","18+","Oliver Heldens, Goldenvoice-SF, The Regency Ballroom","http://axs.com/events/347816/oliver-heldens-tickets","https://www.facebook.com/events/572639066413797/","43189.9166666667"
"Sat: Mar 31","Quix - The Storm Tour, ATLiens, Choppa Dunks, Nico Crespo","trap, future bass","Mezzanine (San Francisco)","9pm-2am","$20-25","21+","Beautiful Buzzz","https://www.eventbrite.com/e/quix-the-storm-tour-at-mezzanine-presented-by-beautiful-buzzz-tickets-41121436323?aff=efbeventtix","https://www.facebook.com/events/1544083205669456/","43190.875"
"Sat: Mar 31","Pure Trance Volume 6 ","trance","The Great Northern (San Francisco)","9pm-4am","$17-33","21+","Pure Trance Volume 6 - San Francisco","https://www.facebook.com/events/304019490088827/","","43190.875"
"Sat: Apr 7","Digitalism","indie dance","The Great Northern (San Francisco)","8pm","$25","21+","","http://ticketf.ly/2xMrCRm","https://www.facebook.com/events/1151837384960783/","43197.8333333333"
"Sat: Apr 7","Autograf","deep house, disco house, funky house","Mezzanine (San Francisco)","9pm","$18+","21+","","https://www.theticketingco.com/event-ttc-187","https://www.facebook.com/events/377953866000051/","43197.875"
"Sat: Apr 7","Opulent Temple's 9th Annual 'sacred Dance'","electro house, tech house, breaks","The Regency Ballroom (San Francisco)","9pm-3am","$30+","21+","Opulent Temple"," https://www.eventbrite.com/e/opulent-temples-9th-annual-sacred-dance-in-sf-tickets-41812011853","https://www.facebook.com/events/2027202567549085/","43197.875"
"Thu: Apr 12","Tom Misch","hip-hop, downtempo","The Warfield (San Francisco)","8pm","$25","All ages","Goldenvoice-SF","http://axs.com/events/346221/tom-misch-tickets","https://www.facebook.com/events/1628960723830108/","43202.8333333333"
"Sat: Apr 14","Carpenter Brut","electro, synthwave","The Regency Ballroom (San Francisco)","8pm","$25","All ages","Goldenvoice-SF","https://www.axs.com/events/345804/carpenter-brut-tickets","https://www.facebook.com/events/1838684639776923/","43204.8333333333"
"Sat: Apr 14","T-R3al and Friends","electro house","The Honey Hive Gallery (San Francisco)","9pm-12am","","","Cultureshoxx","https://www.facebook.com/events/158987014734294/","","43204.875"
"Wed: Apr 18","Petit Biscuit","pop EDM, synthpop","Fox Theater - Oakland","8pm","$25-30","18+","","https://www.ticketmaster.com/event/1C005425F4396D97","","43208.8333333333"
"Sat: Apr 21","To The Moon N Back 2018","various","TBA (San Francisco)","10pm-7am","Free","","","https://www.facebook.com/events/1783080698651569/","","43211.9166666667"
"Sun: Apr 22","Timeflies","synthpop, hip-hop","Slim's (San Francisco)","7pm-11:59pm","","","Slim's","https://www.facebook.com/events/1780019382291362/","","43212.7916666667"
"Fri: Apr 27","Serenity Gathering 5 Year Anniversary","bass music","Woodward Reservoir (Oakdale)","6pm","","","Serenity Gathering","https://www.facebook.com/events/528074200867345/","","43217.75"
"Sat: Apr 28","SET w/ John 00 Fleming (Open To Close)","trance","TBA (San Francisco)","2am-6am","$10-20","21+","Set SF","https://www.eventbrite.com/e/set-with-john-00-fleming-open-to-close-at-private-tba-tickets-41453837544","","43218.0833333333"
"Sat: Apr 28","TranceFamily SF 8-Year Anniversary","trance","The Midway (San Francisco)","8pm-4am","$18-38","21+","Trancefamily SF","http://www.ticketfly.com/purchase/event/1627629?utm_medium=946393","https://www.facebook.com/events/2057281210954817/","43218.8333333333"
"Thu: May 3-Sun: May 6","2018 Gays Hate Techno Spring Gathering","house, techno","TBA (Northern California)","Thu: 11am-Sun: 4pm","$200","","","http://www.gayshatetechno.com/","https://www.facebook.com/events/1670681342974313/","43223.4583333333"
"Sat: May 5","Boombox Cartel","trap, dubstep, big room","The Regency Ballroom (San Francisco)","10pm","$15-25","18+","Goldenvoice","http://axs.com/events/347591/boombox-cartel-tickets","https://www.facebook.com/events/314974395666361/","43225.9166666667"
"Sat: May 12","Weiss (Dirtybird) Album Release Party","disco house, funky house, deep house","Audio San Francisco","10pm-4am","$5 b4 11/$10-20","21+","Set SF","https://www.eventbrite.com/e/weiss-dirtybird-album-release-party-at-audio-tickets-41452456413","","43232.9166666667"
"Fri: May 25-Sun: May 27","Bottlerock Napa Valley","various","575 3rd St, Napa","Fri: 12pm-Sun: 11pm","$330+","All ages","","http://www.bottlerocknapavalley.com/","","43245.5"
"Sun: May 27","Honey Soundsystem: Memorial Day","house","Audio (San Francisco)","9pm-4am","$10 B4 10PM / $20","21+","Honey Soundsystem","https://www.residentadvisor.net/events/1055007","","43247.875"
"Fri: Jun 1-Mon: Jun 4","The Untz Festival 2018","dubstep, trap, bass music","Mariposa County Fairgrounds","Fri: 4pm-Mon: 12pm","$180","All ages","The Untz Festival 2018","http://www.theuntzfestival.com/buy-tickets","https://www.facebook.com/events/793183444219959/","43252.6666666667"
"Fri: Jun 15-Sun: Jun 17","Sanctuary 6 Campout","house, breaks, drum and bass, downtempo","Town Of Pulga (Oroville)","Fri: 12pm-Sun: 5pm","$100-150","","Strategik","https://www.eventbrite.com/e/strategik-presents-sanctuary-6-campout-tickets-42215392375","https://www.facebook.com/events/1356821894428607/","43266.5"
"Thu: Jun 21","Olafur Arnalds","experimental, ambient","The Regency Ballroom (San Francisco)","9pm","$30-35","All ages","Goldenvoice-SF, The Regency Ballroom, &#Xd3;Lafur Arnalds","http://axs.com/events/346486/olafur-arnalds-tickets","https://www.facebook.com/events/163477087588985/","43272.875"
"Thu: Jul 12","Sylvan Esso","indie dance, electropop","Hearst Greek Theatre (Berkeley)","7:30pm","$42.4","","","https://www.ticketmaster.com/event/1C005381F6389E0B?irgwc=1&clickid=xu2yOZSM3y9gRVhxgOUAxycbUkmWfJQAEUR%3ATw0&camefrom=CFC_BUYAT_254533&impradid=254533&REFERRAL_ID=tmfeedbuyat254533&wt.mc_id=aff_BUYAT_254533&utm_source=254533-EDM%20Train%20LLC&impradname=EDM%20Train%20LLC&utm_medium=affiliate","","43293.8125"
